hotel_name,rating,time_minutes,food_type,location,offer_above,offer_percentage,Num,food
"Ami Ice-Cream",4.1,45,Desserts,"Kandivali West",not_available,0,1,Desserts
"Eat Cake Love",4.1,40,Bakery,"Kandivali West",not_available,0,1,Bakery
"Sai Rameshwar",4.5,40,Chinese,Borivali,not_available,0,1,Chinese
"Jodhana Zaika",4.5,46,"Chinese, Indian, Beverages",Borivali,not_available,0,1,Chinese
"Jodhana Zaika",4.5,46,"Chinese, Indian, Beverages",Borivali,not_available,0,2," Indian"
"Jodhana Zaika",4.5,46,"Chinese, Indian, Beverages",Borivali,not_available,0,3," Beverages"
"Shree Krishna Family Restaurant & Bar",4.2,46,"Indian, Chinese, Biryani","Kandivali East",not_available,0,1,Indian
"Shree Krishna Family Restaurant & Bar",4.2,46,"Indian, Chinese, Biryani","Kandivali East",not_available,0,2," Chinese"
"Shree Krishna Family Restaurant & Bar",4.2,46,"Indian, Chinese, Biryani","Kandivali East",not_available,0,3," Biryani"
"Hunger's Food",4.5,40,Chinese,Borivali,not_available,0,1,Chinese
"Billy's Burgers",4.7,51,"Fast Food, Desserts, Beverages","Kandivali West",not_available,0,1,"Fast Food"
"Billy's Burgers",4.7,51,"Fast Food, Desserts, Beverages","Kandivali West",not_available,0,2," Desserts"
"Billy's Burgers",4.7,51,"Fast Food, Desserts, Beverages","Kandivali West",not_available,0,3," Beverages"
"Ambrosia Cakes Bakes and Snacks",4.4,43,"Bakery, Snacks, Desserts, Continental","Kandivali West",800,20,1,Bakery
"Ambrosia Cakes Bakes and Snacks",4.4,43,"Bakery, Snacks, Desserts, Continental","Kandivali West",800,20,2," Snacks"
"Ambrosia Cakes Bakes and Snacks",4.4,43,"Bakery, Snacks, Desserts, Continental","Kandivali West",800,20,3," Desserts"
"Ambrosia Cakes Bakes and Snacks",4.4,43,"Bakery, Snacks, Desserts, Continental","Kandivali West",800,20,4," Continental"
"Aarti'S Food Magic",4.39,48,"Indian, Biryani, Beverages","CSR COMPLEX BUILDING NO 14 FLAT NO 201",not_available,0,1,Indian
"Aarti'S Food Magic",4.39,48,"Indian, Biryani, Beverages","CSR COMPLEX BUILDING NO 14 FLAT NO 201",not_available,0,2," Biryani"
"Aarti'S Food Magic",4.39,48,"Indian, Biryani, Beverages","CSR COMPLEX BUILDING NO 14 FLAT NO 201",not_available,0,3," Beverages"
"Sv Food Hub",4.1,42,"Pizzas, Desserts","Kandivali East",not_available,0,1,Pizzas
"Sv Food Hub",4.1,42,"Pizzas, Desserts","Kandivali East",not_available,0,2," Desserts"
"Momo Dynasty",4.5,45,Chinese,Borivali,not_available,0,1,Chinese
Quest,4.5,41,"North Indian, Chinese, Continental, Oriental, Desserts",Borivali,not_available,0,1,"North Indian"
Quest,4.5,41,"North Indian, Chinese, Continental, Oriental, Desserts",Borivali,not_available,0,2," Chinese"
Quest,4.5,41,"North Indian, Chinese, Continental, Oriental, Desserts",Borivali,not_available,0,3," Continental"
Quest,4.5,41,"North Indian, Chinese, Continental, Oriental, Desserts",Borivali,not_available,0,4," Oriental"
Quest,4.5,41,"North Indian, Chinese, Continental, Oriental, Desserts",Borivali,not_available,0,5," Desserts"
"Nutrii Chef",4.1,47,"Salads, Healthy Food","Kandivali West",125,25,1,Salads
"Nutrii Chef",4.1,47,"Salads, Healthy Food","Kandivali West",125,25,2," Healthy Food"
"Fresh Rasoi",4.1,57,"Indian, Chinese, Beverages, Desserts, Biryani","Kandivali West",not_available,0,1,Indian
"Fresh Rasoi",4.1,57,"Indian, Chinese, Beverages, Desserts, Biryani","Kandivali West",not_available,0,2," Chinese"
"Fresh Rasoi",4.1,57,"Indian, Chinese, Beverages, Desserts, Biryani","Kandivali West",not_available,0,3," Beverages"
"Fresh Rasoi",4.1,57,"Indian, Chinese, Beverages, Desserts, Biryani","Kandivali West",not_available,0,4," Desserts"
"Fresh Rasoi",4.1,57,"Indian, Chinese, Beverages, Desserts, Biryani","Kandivali West",not_available,0,5," Biryani"
"Chinese & Momos Express",4.3,49,"Chinese, Combo","Kandivali East",200,40,1,Chinese
"Chinese & Momos Express",4.3,49,"Chinese, Combo","Kandivali East",200,40,2," Combo"
"Borivali Healthy Juices",4.5,53,"Juices, Beverages, Fast Food, Snacks, Pastas",Borivali,not_available,0,1,Juices
"Borivali Healthy Juices",4.5,53,"Juices, Beverages, Fast Food, Snacks, Pastas",Borivali,not_available,0,2," Beverages"
"Borivali Healthy Juices",4.5,53,"Juices, Beverages, Fast Food, Snacks, Pastas",Borivali,not_available,0,3," Fast Food"
"Borivali Healthy Juices",4.5,53,"Juices, Beverages, Fast Food, Snacks, Pastas",Borivali,not_available,0,4," Snacks"
"Borivali Healthy Juices",4.5,53,"Juices, Beverages, Fast Food, Snacks, Pastas",Borivali,not_available,0,5," Pastas"
"Me Chinese!",4.1,59,"Chinese, Thai, Arabian","Kandivali East",200,40,1,Chinese
"Me Chinese!",4.1,59,"Chinese, Thai, Arabian","Kandivali East",200,40,2," Thai"
"Me Chinese!",4.1,59,"Chinese, Thai, Arabian","Kandivali East",200,40,3," Arabian"
"Ram'S Radhe Krishna Cafe",4.1,52,"South Indian","Kandivali West",not_available,0,1,"South Indian"
"Umesh sandwich",4.5,40,"Fast Food",Borivali,not_available,0,1,"Fast Food"
"Svvad Kitchen",4.5,40,"Chinese, Pastas, Snacks",Borivali,not_available,0,1,Chinese
"Svvad Kitchen",4.5,40,"Chinese, Pastas, Snacks",Borivali,not_available,0,2," Pastas"
"Svvad Kitchen",4.5,40,"Chinese, Pastas, Snacks",Borivali,not_available,0,3," Snacks"
"Chinese Walla",4.5,43,Indian,Borivali,not_available,0,1,Indian
"Mozzarella Pizza Hub",4.1,44,"Pizzas, Snacks, Italian","Kandivali East",not_available,0,1,Pizzas
"Mozzarella Pizza Hub",4.1,44,"Pizzas, Snacks, Italian","Kandivali East",not_available,0,2," Snacks"
"Mozzarella Pizza Hub",4.1,44,"Pizzas, Snacks, Italian","Kandivali East",not_available,0,3," Italian"
"Sai Jee Amruttulya & Snacks",4.1,52,Chinese,"Kandivali West",120,20,1,Chinese
"Festive The Cake Shop",4.1,43,Desserts,"Kandivali East",not_available,0,1,Desserts
"Sai Darbar Hotel",4.6,47,"Chinese, Indian, Biryani",Dahisar,not_available,0,1,Chinese
"Sai Darbar Hotel",4.6,47,"Chinese, Indian, Biryani",Dahisar,not_available,0,2," Indian"
"Sai Darbar Hotel",4.6,47,"Chinese, Indian, Biryani",Dahisar,not_available,0,3," Biryani"
"Big Bro'S Pizza",4.3,43,"Pizzas, Burgers, Chinese, Snacks","Kandivali East",not_available,0,1,Pizzas
"Big Bro'S Pizza",4.3,43,"Pizzas, Burgers, Chinese, Snacks","Kandivali East",not_available,0,2," Burgers"
"Big Bro'S Pizza",4.3,43,"Pizzas, Burgers, Chinese, Snacks","Kandivali East",not_available,0,3," Chinese"
"Big Bro'S Pizza",4.3,43,"Pizzas, Burgers, Chinese, Snacks","Kandivali East",not_available,0,4," Snacks"
"The Waffle Box",4.1,70,Waffle,"Kandivali West",999,not_available,1,Waffle
"Bakewills Boulangerie And Cafe",4.4,45,"Fast Food, Chinese, Burgers","Kandivali East",not_available,0,1,"Fast Food"
"Bakewills Boulangerie And Cafe",4.4,45,"Fast Food, Chinese, Burgers","Kandivali East",not_available,0,2," Chinese"
"Bakewills Boulangerie And Cafe",4.4,45,"Fast Food, Chinese, Burgers","Kandivali East",not_available,0,3," Burgers"
"Gopi Breakfast Point",4.5,43,"Chinese, Beverages, Bakery",Borivali,700,20,1,Chinese
"Gopi Breakfast Point",4.5,43,"Chinese, Beverages, Bakery",Borivali,700,20,2," Beverages"
"Gopi Breakfast Point",4.5,43,"Chinese, Beverages, Bakery",Borivali,700,20,3," Bakery"
"Warm Baker s World",4.4,44,Bakery,"Kandivali West",not_available,0,1,Bakery
"Secret Multicuisine Restaurant",4.5,47,"North Indian, Chinese, Biryani, Mughlai, Punjabi, Seafood, Beverages","Mira Road",not_available,0,1,"North Indian"
"Secret Multicuisine Restaurant",4.5,47,"North Indian, Chinese, Biryani, Mughlai, Punjabi, Seafood, Beverages","Mira Road",not_available,0,2," Chinese"
"Secret Multicuisine Restaurant",4.5,47,"North Indian, Chinese, Biryani, Mughlai, Punjabi, Seafood, Beverages","Mira Road",not_available,0,3," Biryani"
"Secret Multicuisine Restaurant",4.5,47,"North Indian, Chinese, Biryani, Mughlai, Punjabi, Seafood, Beverages","Mira Road",not_available,0,4," Mughlai"
"Secret Multicuisine Restaurant",4.5,47,"North Indian, Chinese, Biryani, Mughlai, Punjabi, Seafood, Beverages","Mira Road",not_available,0,5," Punjabi"
"Secret Multicuisine Restaurant",4.5,47,"North Indian, Chinese, Biryani, Mughlai, Punjabi, Seafood, Beverages","Mira Road",not_available,0,6," Seafood"
"Secret Multicuisine Restaurant",4.5,47,"North Indian, Chinese, Biryani, Mughlai, Punjabi, Seafood, Beverages","Mira Road",not_available,0,7," Beverages"
"P Hand Coffee",4.1,46,"Beverages, Pizzas, South Indian","Kandivali West",not_available,0,1,Beverages
"P Hand Coffee",4.1,46,"Beverages, Pizzas, South Indian","Kandivali West",not_available,0,2," Pizzas"
"P Hand Coffee",4.1,46,"Beverages, Pizzas, South Indian","Kandivali West",not_available,0,3," South Indian"
"Hunger Tea Cafe",4.5,46,"Beverages, Snacks, Fast Food, Pizzas, Desserts",Borivali,not_available,0,1,Beverages
"Hunger Tea Cafe",4.5,46,"Beverages, Snacks, Fast Food, Pizzas, Desserts",Borivali,not_available,0,2," Snacks"
"Hunger Tea Cafe",4.5,46,"Beverages, Snacks, Fast Food, Pizzas, Desserts",Borivali,not_available,0,3," Fast Food"
"Hunger Tea Cafe",4.5,46,"Beverages, Snacks, Fast Food, Pizzas, Desserts",Borivali,not_available,0,4," Pizzas"
"Hunger Tea Cafe",4.5,46,"Beverages, Snacks, Fast Food, Pizzas, Desserts",Borivali,not_available,0,5," Desserts"
"Raccoon kitchen",4.3,48,"North Indian, Indian, Biryani","Kandivali East",not_available,0,1,"North Indian"
"Raccoon kitchen",4.3,48,"North Indian, Indian, Biryani","Kandivali East",not_available,0,2," Indian"
"Raccoon kitchen",4.3,48,"North Indian, Indian, Biryani","Kandivali East",not_available,0,3," Biryani"
"Red yellow restaurant",4.7,55,"North Indian, Chinese, Biryani","Kandivali East",not_available,0,1,"North Indian"
"Red yellow restaurant",4.7,55,"North Indian, Chinese, Biryani","Kandivali East",not_available,0,2," Chinese"
"Red yellow restaurant",4.7,55,"North Indian, Chinese, Biryani","Kandivali East",not_available,0,3," Biryani"
"Mahesh Fine Dine",4.5,45,"Indian, Fast Food",Borivali,not_available,0,1,Indian
"Mahesh Fine Dine",4.5,45,"Indian, Fast Food",Borivali,not_available,0,2," Fast Food"
Fizzy,4.5,43,"Snacks, Beverages",Borivali,not_available,0,1,Snacks
Fizzy,4.5,43,"Snacks, Beverages",Borivali,not_available,0,2," Beverages"
"Western Burger",4.1,51,"Chinese, Burgers, Pizzas","Kandivali West",not_available,0,1,Chinese
"Western Burger",4.1,51,"Chinese, Burgers, Pizzas","Kandivali West",not_available,0,2," Burgers"
"Western Burger",4.1,51,"Chinese, Burgers, Pizzas","Kandivali West",not_available,0,3," Pizzas"
J3Pizzaa,4.7,54,"Italian, Pizzas","Kandivali East",not_available,0,1,Italian
J3Pizzaa,4.7,54,"Italian, Pizzas","Kandivali East",not_available,0,2," Pizzas"
"Miami Waffles & Jawbreakers",4.7,48,"Waffle, Desserts, Beverages","Kandivali West",449,not_available,1,Waffle
"Miami Waffles & Jawbreakers",4.7,48,"Waffle, Desserts, Beverages","Kandivali West",449,not_available,2," Desserts"
"Miami Waffles & Jawbreakers",4.7,48,"Waffle, Desserts, Beverages","Kandivali West",449,not_available,3," Beverages"
"Chaat Pat Snackks",4.3,43,"Snacks, Fast Food, Chinese, Beverages","Kandivali East",not_available,0,1,Snacks
"Chaat Pat Snackks",4.3,43,"Snacks, Fast Food, Chinese, Beverages","Kandivali East",not_available,0,2," Fast Food"
"Chaat Pat Snackks",4.3,43,"Snacks, Fast Food, Chinese, Beverages","Kandivali East",not_available,0,3," Chinese"
"Chaat Pat Snackks",4.3,43,"Snacks, Fast Food, Chinese, Beverages","Kandivali East",not_available,0,4," Beverages"
"Fast Food And Beverage's",4.1,49,"Beverages, Snacks, Pizzas, Fast Food","Kandivali West",not_available,0,1,Beverages
"Fast Food And Beverage's",4.1,49,"Beverages, Snacks, Pizzas, Fast Food","Kandivali West",not_available,0,2," Snacks"
"Fast Food And Beverage's",4.1,49,"Beverages, Snacks, Pizzas, Fast Food","Kandivali West",not_available,0,3," Pizzas"
"Fast Food And Beverage's",4.1,49,"Beverages, Snacks, Pizzas, Fast Food","Kandivali West",not_available,0,4," Fast Food"
"12th Pass Coffee And Tea",4.1,47,"Beverages, Chinese, Burgers","Kandivali West",not_available,0,1,Beverages
"12th Pass Coffee And Tea",4.1,47,"Beverages, Chinese, Burgers","Kandivali West",not_available,0,2," Chinese"
"12th Pass Coffee And Tea",4.1,47,"Beverages, Chinese, Burgers","Kandivali West",not_available,0,3," Burgers"
"Aranyam Fine Dine & Bar",4.1,63,"North Indian, Chinese, Biryani","Kandivali East",449,not_available,1,"North Indian"
"Aranyam Fine Dine & Bar",4.1,63,"North Indian, Chinese, Biryani","Kandivali East",449,not_available,2," Chinese"
"Aranyam Fine Dine & Bar",4.1,63,"North Indian, Chinese, Biryani","Kandivali East",449,not_available,3," Biryani"
"Quick Kukkad",4.5,40,"Snacks, Kebabs, Tandoor",Borivali,100,20,1,Snacks
"Quick Kukkad",4.5,40,"Snacks, Kebabs, Tandoor",Borivali,100,20,2," Kebabs"
"Quick Kukkad",4.5,40,"Snacks, Kebabs, Tandoor",Borivali,100,20,3," Tandoor"
Veganiza,4.1,45,"Snacks, Pastas","Kandivali East",not_available,0,1,Snacks
Veganiza,4.1,45,"Snacks, Pastas","Kandivali East",not_available,0,2," Pastas"
"Rashmin Patisserie & Savory",4.3,40,"Bakery, Desserts","Kandivali East",not_available,0,1,Bakery
"Rashmin Patisserie & Savory",4.3,40,"Bakery, Desserts","Kandivali East",not_available,0,2," Desserts"
"Red Dots",4.7,55,"North Indian, Chinese, Biryani","Kandivali East",not_available,0,1,"North Indian"
"Red Dots",4.7,55,"North Indian, Chinese, Biryani","Kandivali East",not_available,0,2," Chinese"
"Red Dots",4.7,55,"North Indian, Chinese, Biryani","Kandivali East",not_available,0,3," Biryani"
"Tanisha Dry Fruits",4.1,52,Indian,"Kandivali West",not_available,0,1,Indian
"Cooper's Home Kitchen",4.1,51,"Biryani, South Indian, Continental, Chinese","Kandivali West",not_available,0,1,Biryani
"Cooper's Home Kitchen",4.1,51,"Biryani, South Indian, Continental, Chinese","Kandivali West",not_available,0,2," South Indian"
"Cooper's Home Kitchen",4.1,51,"Biryani, South Indian, Continental, Chinese","Kandivali West",not_available,0,3," Continental"
"Cooper's Home Kitchen",4.1,51,"Biryani, South Indian, Continental, Chinese","Kandivali West",not_available,0,4," Chinese"
"Cooper's Bakery",4.1,50,"Bakery, Fast Food, Snacks","Kandivali West",not_available,0,1,Bakery
"Cooper's Bakery",4.1,50,"Bakery, Fast Food, Snacks","Kandivali West",not_available,0,2," Fast Food"
"Cooper's Bakery",4.1,50,"Bakery, Fast Food, Snacks","Kandivali West",not_available,0,3," Snacks"
"Steam 99",4.7,60,"Chinese, Fast Food, Beverages","Kandivali East",not_available,0,1,Chinese
"Steam 99",4.7,60,"Chinese, Fast Food, Beverages","Kandivali East",not_available,0,2," Fast Food"
"Steam 99",4.7,60,"Chinese, Fast Food, Beverages","Kandivali East",not_available,0,3," Beverages"
"2? Cakes",4.7,52,Bakery,"Kandivali East",not_available,0,1,Bakery
"Frosting the cake shop",4.3,42,Bakery,"Kandivali East",not_available,0,1,Bakery
"Shree Krishnas Kitchen",4.6,42,"North Indian, Indian",Dahisar,100,15,1,"North Indian"
"Shree Krishnas Kitchen",4.6,42,"North Indian, Indian",Dahisar,100,15,2," Indian"
"Dim Shi",4.5,54,"Asian, Chinese",Borivali,not_available,0,1,Asian
"Dim Shi",4.5,54,"Asian, Chinese",Borivali,not_available,0,2," Chinese"
"7 Layers",4.1,42,Bakery,"Kandivali West",not_available,0,1,Bakery
"Dreams & Beans Coffee",4.1,49,Beverages,"Kandivali West",not_available,0,1,Beverages
"Jain Dugdhaly",4.3,42,"Bakery, Sweets","Kandivali East",not_available,0,1,Bakery
"Jain Dugdhaly",4.3,42,"Bakery, Sweets","Kandivali East",not_available,0,2," Sweets"
"Chow Mi Adda Chinese And Momos Corner",4.1,51,"Chinese, Thai, Asian","Kandivali West",not_available,0,1,Chinese
"Chow Mi Adda Chinese And Momos Corner",4.1,51,"Chinese, Thai, Asian","Kandivali West",not_available,0,2," Thai"
"Chow Mi Adda Chinese And Momos Corner",4.1,51,"Chinese, Thai, Asian","Kandivali West",not_available,0,3," Asian"
"D'aromas Coffee",4.7,49,Beverages,"Kandivali West",499,not_available,1,Beverages
"Forks & Spoons",4.3,42,"Pizzas, Chinese, Pastas, Beverages, Fast Food, Burgers","Kandivali East",not_available,0,1,Pizzas
"Forks & Spoons",4.3,42,"Pizzas, Chinese, Pastas, Beverages, Fast Food, Burgers","Kandivali East",not_available,0,2," Chinese"
"Forks & Spoons",4.3,42,"Pizzas, Chinese, Pastas, Beverages, Fast Food, Burgers","Kandivali East",not_available,0,3," Pastas"
"Forks & Spoons",4.3,42,"Pizzas, Chinese, Pastas, Beverages, Fast Food, Burgers","Kandivali East",not_available,0,4," Beverages"
"Forks & Spoons",4.3,42,"Pizzas, Chinese, Pastas, Beverages, Fast Food, Burgers","Kandivali East",not_available,0,5," Fast Food"
"Forks & Spoons",4.3,42,"Pizzas, Chinese, Pastas, Beverages, Fast Food, Burgers","Kandivali East",not_available,0,6," Burgers"
"Vishal Chinese Corner",4.3,40,Chinese,"Kandivali East",not_available,0,1,Chinese
"Dessert 99",4.5,44,"Waffle, Desserts, Beverages",Borivali,not_available,0,1,Waffle
"Dessert 99",4.5,44,"Waffle, Desserts, Beverages",Borivali,not_available,0,2," Desserts"
"Dessert 99",4.5,44,"Waffle, Desserts, Beverages",Borivali,not_available,0,3," Beverages"
"Gosssip Corner - Cafe Resto",4.6,46,Indian,Dahisar,not_available,0,1,Indian
"Havmor Ice Cream Parlour",4.5,47,"Ice Cream",Borivali,not_available,0,1,"Ice Cream"
"The Spice Of Mumbai",4.7,63,"North Indian, Chinese","Kandivali West",not_available,0,1,"North Indian"
"The Spice Of Mumbai",4.7,63,"North Indian, Chinese","Kandivali West",not_available,0,2," Chinese"
"Brijwasi Mart",4.5,55,"Waffle, Desserts, Snacks, Beverages","Mira Road",749,not_available,1,Waffle
"Brijwasi Mart",4.5,55,"Waffle, Desserts, Snacks, Beverages","Mira Road",749,not_available,2," Desserts"
"Brijwasi Mart",4.5,55,"Waffle, Desserts, Snacks, Beverages","Mira Road",749,not_available,3," Snacks"
"Brijwasi Mart",4.5,55,"Waffle, Desserts, Snacks, Beverages","Mira Road",749,not_available,4," Beverages"
"Caky Bakey",4.5,42,Bakery,Borivali,499,not_available,1,Bakery
"Gully Dosa",4.37,51,"South Indian, Street Food","Kandivali West",not_available,0,1,"South Indian"
"Gully Dosa",4.37,51,"South Indian, Street Food","Kandivali West",not_available,0,2," Street Food"
"Kadam Bandhu",4.6,41,"Fast Food",Dahisar,not_available,0,1,"Fast Food"
"King Bhujing Biryani Corner",4.5,42,"Biryani, North Indian",Borivali,not_available,0,1,Biryani
"King Bhujing Biryani Corner",4.5,42,"Biryani, North Indian",Borivali,not_available,0,2," North Indian"
"Pizza Rride",4.1,44,"Pizzas, Continental","Kandivali East",not_available,0,1,Pizzas
"Pizza Rride",4.1,44,"Pizzas, Continental","Kandivali East",not_available,0,2," Continental"
"R.K Food Hub",4.5,43,"Fast Food, Chinese, Snacks, Beverages",Borivali,not_available,0,1,"Fast Food"
"R.K Food Hub",4.5,43,"Fast Food, Chinese, Snacks, Beverages",Borivali,not_available,0,2," Chinese"
